"kingdom","phylum","class","order","family","genus","species","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30"
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Others",9,10,0,0,5,31,14,6,33,86,76,8,56,41,110,58,3,128,10,40,50,50,7,174,61,39,37,126,178,76
"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","uncultured bacterium",0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus 1","Others",0,0,0,0,0,0,2,0,1,0,0,0,128,0,0,18,0,60,0,0,0,80,463,0,28,229,0,0,0,117
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014","Others",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Others",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Family XIII","Mogibacterium","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Others","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Others","Others",0,0,0,1,2,1,9,0,1,0,4,0,1,0,0,2,0,2,2,0,0,0,0,5,0,3,3,0,3,2
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Others",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","uncultured bacterium","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","Others",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Others",0,1,1,0,0,0,1177,1,0,0,0,0,5,0,2,0,0,4,1,0,0,1,15,9,3,3,0,0,0,1
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter","uncultured organism",0,1,28,0,0,13,2,0,0,0,1359,0,2,2,2925,0,0,272,0,4,0,0,81,0,201,0,0,21,3,4
"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","uncultured bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","Others",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Others","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Others","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Johnsonella","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium 9","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae UCG-004","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Mailhella","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","uncultured","uncultured bacterium",12,2,1,0,0,31,0,65,56,46,80,44,122,3,59,0,0,4,0,39,6,98,2,175,42,28,42,3,55,333
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Others","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014","uncultured bacterium",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Others","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus] torques group","Others",58,1,1,0,2,16,61,2,21,43,1,154,46,86,11,11,0,11,43,0,23,125,118,35,94,2,9,201,1,19
"Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanosphaera","Others",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales vadinBB60 group","Others","Others",0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","uncultured","gut metagenome",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerofilum","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","uncultured bacterium",0,0,0,60,0,0,4,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,566,68,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium","Others",2,0,9,0,1,0,1,20,0,17,3,5,0,0,0,1,0,2,1,2,2,0,1,0,1,0,8,5,3,1
"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Others","Others",0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,4,1,1,0,4,0,1,2,0,4,1,3
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Others","Others",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1
"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","vadinBE97","uncultured bacterium","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriales Incertae Sedis","uncultured","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae UCG-004","uncultured organism",28,15,320,21,14,9,48,68,65,155,25,13,111,30,10,32,23,12,92,70,22,25,6,173,18,26,104,29,35,27
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae FCS020 group","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Others",0,0,4,1,0,1,0,0,0,8,1,0,4,0,1,1,0,1,0,1,15,0,1,0,0,0,2,2,1,2
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae NK4A136 group","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Others",0,0,25,0,1,0,10,0,0,0,2,0,0,0,0,53,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-005","uncultured bacterium",0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium 5","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Others",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerotruncus","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-002","uncultured bacterium",2,65,10,3,0,364,21,3,6,4,74,27,47,1,150,16,5,86,3,19,0,25,104,2,120,28,1,2,85,74
"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae UCG-003","uncultured bacterium",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","uncultured","uncultured bacterium",0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","uncultured organism","uncultured organism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Family XIII","S5-A14a","Others",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella","uncultured bacterium",0,0,13,0,0,0,1,1,2,0,0,0,4,0,0,0,0,0,0,5,0,2,4,0,1,0,0,0,4,3
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Others",0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","Others",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Others",88,72,12,9,5,36,179,79,77,39,60,164,65,21,128,107,5,57,195,108,110,32,226,59,109,397,56,1076,53,58
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Others","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","uncultured","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","DNF00809","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae NK4A136 group","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","uncultured bacterium","uncultured bacterium",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 9","uncultured bacterium",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,98,0,3,13,0,0,0,0,1,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Others","Others",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","uncultured bacterium",0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,10,2,0,0,0,1,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Eubacterium] hallii group","uncultured bacterium",18,11,4,6,7,254,1012,996,299,1,369,553,882,220,491,1,1,1119,997,2048,2951,341,1174,823,1178,1729,559,630,1529,921
"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Parasutterella","Others",239,59,2,18,180,2,163,17,0,0,15,0,66,0,8,107,1,0,30,15,284,17,0,1,3,22,0,0,4,2
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-010","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","uncultured","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Family XIII","Family XIII AD3011 group","Others",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-014","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Others","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae NK3B31 group","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Others","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","uncultured bacterium","uncultured bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-013","Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","Others",0,17,0,0,0,118,51,1,0,0,0,0,6,0,18,0,2,29,0,0,0,2,3,0,22,32,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Others","Others",5,11,227,3,0,3,61,0,1,199,20,1,0,9,12,0,7,62,2,27,0,2,176,0,238,60,0,11,123,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus 1","Others",0,13,0,0,0,50,0,1,0,0,0,0,0,1,4,449,0,0,0,1,0,0,4,0,0,29,9,0,1,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus","uncultured bacterium",0,2,27,3,8,4,21,4,14,2,0,0,39,11,15,0,1,13,39,16,2,11,16,5,39,105,0,0,79,113
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Others",0,0,0,0,0,0,0,5,0,0,0,63,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae UCG-002","Others",0,1,0,0,0,94,4,2,0,0,440,0,2,1,56,2,0,11,0,3,0,0,8,0,5,3,0,0,0,3
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 7","uncultured organism",0,0,0,0,0,73,0,10,3116,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,634,0,1,4,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Others",0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Others","Others",2,4,0,1,12,16,28,1,7,4,2,0,22,1,7,5,0,40,21,8,17,4,89,91,29,119,62,428,0,31
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Others",254,38,18,27,76,79,563,2528,272,163,432,206,178,219,169,868,115,249,812,361,1048,177,287,1601,340,821,825,772,726,152
"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1","uncultured bacterium",11,11,5,2,9,7,21,2,159,85,16,234,82,0,13,20,2,30,9,381,508,49,0,0,71,83,116,6,2,47
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","Others","Others",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","uncultured bacterium",79,0,0,0,0,0,0,2,0,4,0,1761,0,0,0,0,15,0,2246,0,0,0,0,0,2,0,0,0,0,2869
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium 5","Others",0,2,1,0,0,0,18,0,0,0,0,2,0,0,39,0,0,34,2,61,0,242,1,1,126,2,1,6,3,3
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Others",0,0,0,0,0,13,13,112,26,16,4,12,21,6,26,0,0,57,47,83,73,15,41,181,60,50,105,64,47,47
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","uncultured bacterium",231,88,466,9,37,50,3,817,8,103,48,36,51,92,85,32,19,136,20,8,0,46,45,72,104,4,40,431,52,46
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Klebsiella","Others",11,1,1,60,19,36,3,81,1,13,0,72,427,0,0,91,0,1,0,8,192,0,0,189,0,26,1,912,15,577
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Others",117,13,33,7,0,105,145,0,1,5,62,118,26,1,156,17,16,76,0,2,0,67,71,0,34,10,0,19,70,3
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","Others",0,12,0,0,0,3,0,1,0,0,0,0,11,0,70,36,0,57,13,28,0,0,97,0,109,76,0,0,0,8
"Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Others",0,0,0,0,0,131,0,0,1,0,0,2,2,0,273,0,0,0,74,0,0,1,0,0,0,98,0,0,0,23
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Others",949,126,349,1,9,746,499,1085,11,646,5166,468,26,33,1326,755,12,429,60,10,108,232,654,371,334,149,337,387,1189,13
"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Parasutterella","uncultured organism",0,339,0,64,697,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Others",0,3,0,0,1,0,12,0,0,0,0,0,0,0,220,0,0,0,0,0,0,11,0,0,0,0,0,0,5,7
"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Sutterella","Others",0,0,22,1048,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0
"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus","uncultured bacterium",0,3,0,0,0,1,14,1,0,0,34,358,124,0,6,0,0,143,6,46,0,56,236,73,164,245,4,0,0,4
"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uncultured bacterium",0,0,0,0,0,893,0,1,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","uncultured organism",0,33,0,0,0,45,45,223,2,0,0,0,0,0,0,0,6,0,1,0,0,14,276,2,0,9,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Others","Others",0,10,0,0,0,203,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Others","Others",1,8,0,3,26,6,48,1,7,0,0,2,20,4,3,37,5,16,7,60,1,15,12,1,9,27,6,31,58,12
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium","uncultured bacterium",0,0,0,0,1,1,0,3,2,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,932,0,0,0,0
"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Others","Others",0,0,0,0,0,6,0,2,1,1,1,1,1,0,74,0,0,24,0,1,0,1,16,0,13,1,0,3,3,0
